tiempo,posicion,velocidad,regimen
1.79,-0.270433,-0.381022,estacionario
1.8,-0.27415,-0.371638,estacionario
1.81,-0.277772,-0.362207,estacionario
1.82,-0.281299,-0.352729,estacionario
1.83,-0.284731,-0.343206,estacionario
1.84,-0.288068,-0.333639,estacionario
1.85,-0.291308,-0.324029,estacionario
1.86,-0.294452,-0.314377,estacionario
1.87,-0.297498,-0.304684,estacionario
1.88,-0.300448,-0.294953,estacionario
1.89,-0.3033,-0.285184,estacionario
1.9,-0.306054,-0.275379,estacionario
1.91,-0.308709,-0.265539,estacionario
1.92,-0.311266,-0.255666,estacionario
1.93,-0.313723,-0.24576,estacionario
1.94,-0.316082,-0.235825,estacionario
1.95,-0.31834,-0.22586,estacionario
1.96,-0.320499,-0.215869,estacionario
1.97,-0.322557,-0.205852,estacionario
1.98,-0.324515,-0.195811,estacionario
1.99,-0.326373,-0.185748,estacionario
2,-0.32813,-0.175665,estacionario
2.01,-0.329785,-0.165563,estacionario
2.02,-0.33134,-0.155444,estacionario
2.03,-0.332793,-0.14531,estacionario
2.04,-0.334144,-0.135163,estacionario
2.05,-0.335394,-0.125004,estacionario
2.06,-0.336543,-0.114837,estacionario
2.07,-0.337589,-0.104662,estacionario
2.08,-0.338534,-0.0944814,estacionario
2.09,-0.339377,-0.0842977,estacionario
2.1,-0.340118,-0.0741125,estacionario
2.11,-0.340758,-0.0639282,estacionario
2.12,-0.341295,-0.0537466,estacionario
2.13,-0.341731,-0.04357,estacionario
2.14,-0.342065,-0.0334006,estacionario
2.15,-0.342297,-0.0232404,estacionario
2.16,-0.342428,-0.0130917,estacionario
2.17,-0.342458,-0.00295668,estacionario
2.18,-0.342386,0.00716234,estacionario
2.19,-0.342213,0.0172631,estacionario
2.2,-0.34194,0.0273434,estacionario
2.21,-0.341566,0.0374008,estacionario
2.22,-0.341092,0.047433,estacionario
2.23,-0.340517,0.0574377,estacionario
2.24,-0.339843,0.0674124,estacionario
2.25,-0.33907,0.0773549,estacionario
2.26,-0.338197,0.0872626,estacionario
2.27,-0.337226,0.0971332,estacionario
2.28,-0.336156,0.106964,estacionario
2.29,-0.334988,0.116753,estacionario
2.3,-0.333723,0.126498,estacionario
2.31,-0.332362,0.136195,estacionario
2.32,-0.330903,0.145843,estacionario
2.33,-0.329349,0.155439,estacionario
2.34,-0.327699,0.164981,estacionario
2.35,-0.325954,0.174465,estacionario
2.36,-0.324115,0.18389,estacionario
2.37,-0.322183,0.193253,estacionario
2.38,-0.320157,0.202551,estacionario
2.39,-0.318039,0.211782,estacionario
2.4,-0.31583,0.220944,estacionario
2.41,-0.31353,0.230033,estacionario
2.42,-0.311139,0.239048,estacionario
2.43,-0.308659,0.247985,estacionario
2.44,-0.306091,0.256843,estacionario
2.45,-0.303435,0.265618,estacionario
2.46,-0.300692,0.274308,estacionario
2.47,-0.297863,0.282911,estacionario
2.48,-0.294948,0.291423,estacionario
2.49,-0.29195,0.299844,estacionario
2.5,-0.288868,0.308169,estacionario
2.51,-0.285704,0.316397,estacionario
2.52,-0.282459,0.324525,estacionario
2.53,-0.279134,0.332551,estacionario
2.54,-0.275729,0.340472,estacionario
2.55,-0.272246,0.348285,estacionario
2.56,-0.268686,0.355989,estacionario
2.57,-0.26505,0.363581,estacionario
2.58,-0.26134,0.371058,estacionario
2.59,-0.257555,0.378419,estacionario
2.6,-0.253699,0.38566,estacionario
2.61,-0.249771,0.39278,estacionario
2.62,-0.245773,0.399776,estacionario
2.63,-0.241707,0.406646,estacionario
2.64,-0.237573,0.413388,estacionario
2.65,-0.233373,0.42,estacionario
2.66,-0.229108,0.426478,estacionario
2.67,-0.22478,0.432822,estacionario
2.68,-0.22039,0.439029,estacionario
2.69,-0.215939,0.445097,estacionario
2.7,-0.211428,0.451024,estacionario
2.71,-0.20686,0.456807,estacionario
2.72,-0.202236,0.462446,estacionario
2.73,-0.197557,0.467937,estacionario
2.74,-0.192824,0.473279,estacionario
2.75,-0.188039,0.478471,estacionario
2.76,-0.183204,0.48351,estacionario
2.77,-0.17832,0.488394,estacionario
2.78,-0.173389,0.493122,estacionario
2.79,-0.168412,0.497692,estacionario
2.8,-0.163391,0.502103,estacionario
2.81,-0.158327,0.506352,estacionario
2.82,-0.153223,0.510439,estacionario
2.83,-0.148079,0.514361,estacionario
2.84,-0.142898,0.518117,estacionario
2.85,-0.137681,0.521706,estacionario
2.86,-0.13243,0.525126,estacionario
2.87,-0.127146,0.528376,estacionario
2.88,-0.121832,0.531455,estacionario
2.89,-0.116488,0.534362,estacionario
2.9,-0.111117,0.537094,estacionario
2.91,-0.10572,0.539652,estacionario
2.92,-0.1003,0.542035,estacionario
2.93,-0.0948577,0.54424,estacionario
2.94,-0.089395,0.546267,estacionario
2.95,-0.0839139,0.548116,estacionario
2.96,-0.078416,0.549785,estacionario
2.97,-0.0729033,0.551273,estacionario
2.98,-0.0673775,0.552581,estacionario
2.99,-0.0618404,0.553707,estacionario
3,-0.0562939,0.55465,estacionario
3.01,-0.0507398,0.555411,estacionario
3.02,-0.0451799,0.555988,estacionario
3.03,-0.0396161,0.556381,estacionario
3.04,-0.0340502,0.55659,estacionario
3.05,-0.0284841,0.556614,estacionario
3.06,-0.0229195,0.556454,estacionario
3.07,-0.0173584,0.556109,estacionario
3.08,-0.0118027,0.555579,estacionario
3.09,-0.00625402,0.554863,estacionario
3.1,-0.000714383,0.553963,estacionario
3.11,0.0048144,0.552878,estacionario
3.12,0.0103305,0.551608,estacionario
3.13,0.015832,0.550153,estacionario
3.14,0.0213171,0.548514,estacionario
3.15,0.0267841,0.546691,estacionario
3.16,0.0322309,0.544684,estacionario
3.17,0.0376559,0.542495,estacionario
3.18,0.0430571,0.540123,estacionario
3.19,0.0484328,0.537568,estacionario
3.2,0.0537811,0.534833,estacionario
3.21,0.0591003,0.531917,estacionario
3.22,0.0643885,0.528821,estacionario
3.23,0.0696439,0.525546,estacionario
3.24,0.0748649,0.522094,estacionario
3.25,0.0800495,0.518464,estacionario
3.26,0.0851961,0.514659,estacionario
3.27,0.0903029,0.510679,estacionario
3.28,0.0953681,0.506525,estacionario
3.29,0.10039,0.502199,estacionario
3.3,0.105367,0.497702,estacionario
3.31,0.110298,0.493036,estacionario
3.32,0.11518,0.488201,estacionario
3.33,0.120012,0.4832,estacionario
3.34,0.124792,0.478034,estacionario
3.35,0.129519,0.472705,estacionario
3.36,0.134191,0.467214,estacionario
3.37,0.138807,0.461563,estacionario
3.38,0.143364,0.455754,estacionario
3.39,0.147862,0.449789,estacionario
3.4,0.152299,0.44367,estacionario
3.41,0.156673,0.437398,estacionario
3.42,0.160983,0.430977,estacionario
3.43,0.165227,0.424408,estacionario
3.44,0.169404,0.417692,estacionario
3.45,0.173512,0.410834,estacionario
3.46,0.17755,0.403834,estacionario
3.47,0.181517,0.396695,estacionario
3.48,0.185411,0.38942,estacionario
3.49,0.189231,0.382011,estacionario
3.5,0.192976,0.37447,estacionario
3.51,0.196644,0.366801,estacionario
3.52,0.200234,0.359005,estacionario
3.53,0.203745,0.351086,estacionario
3.54,0.207176,0.343046,estacionario
3.55,0.210524,0.334888,estacionario
3.56,0.213791,0.326615,estacionario
3.57,0.216973,0.318229,estacionario
3.58,0.22007,0.309734,estacionario
3.59,0.223082,0.301132,estacionario
3.6,0.226006,0.292428,estacionario
3.61,0.228842,0.283622,estacionario
3.62,0.231589,0.27472,estacionario
3.63,0.234246,0.265723,estacionario
3.64,0.236813,0.256635,estacionario
3.65,0.239287,0.24746,estacionario
3.66,0.241669,0.2382,estacionario
3.67,0.243958,0.228859,estacionario
3.68,0.246152,0.21944,estacionario
3.69,0.248252,0.209946,estacionario
3.7,0.250256,0.200382,estacionario
3.71,0.252163,0.190749,estacionario
3.72,0.253974,0.181053,estacionario
3.73,0.255687,0.171295,estacionario
3.74,0.257301,0.161481,estacionario
3.75,0.258818,0.151612,estacionario
3.76,0.260235,0.141693,estacionario
3.77,0.261552,0.131728,estacionario
3.78,0.262769,0.12172,estacionario
3.79,0.263886,0.111673,estacionario
3.8,0.264902,0.101589,estacionario
3.81,0.265816,0.0914742,estacionario
3.82,0.26663,0.0813306,estacionario
3.83,0.267341,0.0711623,estacionario
3.84,0.267951,0.0609731,estacionario
3.85,0.268459,0.0507666,estacionario
3.86,0.268864,0.0405467,estacionario
3.87,0.269167,0.030317,estacionario
3.88,0.269368,0.0200813,estacionario
3.89,0.269467,0.00984339,estacionario
3.9,0.269463,-0.000393001,estacionario
3.91,0.269356,-0.0106241,estacionario
3.92,0.269148,-0.0208461,estacionario
3.93,0.268837,-0.0310553,estacionario
3.94,0.268425,-0.0412479,estacionario
3.95,0.267911,-0.0514201,estacionario
3.96,0.267295,-0.0615681,estacionario
3.97,0.266578,-0.0716883,estacionario
3.98,0.26576,-0.0817767,estacionario
3.99,0.264842,-0.0918298,estacionario
4,0.263824,-0.101844,estacionario
4.01,0.262705,-0.111815,estacionario
4.02,0.261488,-0.121739,estacionario
4.03,0.260172,-0.131614,estacionario
4.04,0.258758,-0.141434,estacionario
4.05,0.257246,-0.151196,estacionario
4.06,0.255637,-0.160898,estacionario
4.07,0.253931,-0.170534,estacionario
4.08,0.25213,-0.180102,estacionario
4.09,0.250234,-0.189598,estacionario
4.1,0.248244,-0.199018,estacionario
4.11,0.246161,-0.208359,estacionario
4.12,0.243984,-0.217617,estacionario
4.13,0.241717,-0.226789,estacionario
4.14,0.239358,-0.235872,estacionario
4.15,0.236909,-0.244861,estacionario
4.16,0.234372,-0.253754,estacionario
4.17,0.231746,-0.262547,estacionario
4.18,0.229034,-0.271237,estacionario
4.19,0.226236,-0.279821,estacionario
4.2,0.223353,-0.288295,estacionario
4.21,0.220386,-0.296656,estacionario
4.22,0.217337,-0.304901,estacionario
4.23,0.214207,-0.313027,estacionario
4.24,0.210997,-0.321031,estacionario
4.25,0.207707,-0.328909,estacionario
4.26,0.204341,-0.336659,estacionario
4.27,0.200898,-0.344278,estacionario
4.28,0.19738,-0.351763,estacionario
4.29,0.193789,-0.359111,estacionario
4.3,0.190126,-0.36632,estacionario
4.31,0.186392,-0.373385,estacionario
4.32,0.182589,-0.380306,estacionario
4.33,0.178718,-0.387079,estacionario
4.34,0.174781,-0.393702,estacionario
4.35,0.17078,-0.400171,estacionario
4.36,0.166715,-0.406485,estacionario
4.37,0.162588,-0.412642,estacionario
4.38,0.158402,-0.418638,estacionario
4.39,0.154157,-0.424472,estacionario
4.4,0.149856,-0.430141,estacionario
4.41,0.145499,-0.435644,estacionario
4.42,0.14109,-0.440977,estacionario
4.43,0.136628,-0.446139,estacionario
4.44,0.132117,-0.451129,estacionario
4.45,0.127558,-0.455943,estacionario
4.46,0.122952,-0.460581,estacionario
4.47,0.118301,-0.46504,estacionario
4.48,0.113608,-0.469319,estacionario
4.49,0.108874,-0.473417,estacionario
4.5,0.104101,-0.47733,estacionario
4.51,0.0992901,-0.481059,estacionario
4.52,0.0944441,-0.484601,estacionario
4.53,0.0895645,-0.487956,estacionario
4.54,0.0846533,-0.491121,estacionario
4.55,0.0797124,-0.494097,estacionario
4.56,0.0747435,-0.49688,estacionario
4.57,0.0697488,-0.499472,estacionario
4.58,0.0647301,-0.501869,estacionario
4.59,0.0596894,-0.504073,estacionario
4.6,0.0546286,-0.506081,estacionario
4.61,0.0495497,-0.507893,estacionario
4.62,0.0444546,-0.509508,estacionario
4.63,0.0393453,-0.510926,estacionario
4.64,0.0342239,-0.512145,estacionario
4.65,0.0290922,-0.513167,estacionario
4.66,0.0239523,-0.51399,estacionario
4.67,0.0188062,-0.514613,estacionario
4.68,0.0136558,-0.515037,estacionario
4.69,0.00850321,-0.515262,estacionario
4.7,0.00335034,-0.515286,estacionario
4.71,-0.00180077,-0.515112,estacionario
4.72,-0.00694814,-0.514737,estacionario
4.73,-0.0120898,-0.514163,estacionario
4.74,-0.0172237,-0.51339,estacionario
4.75,-0.0223479,-0.512418,estacionario
4.76,-0.0274603,-0.511248,estacionario
4.77,-0.0325591,-0.509879,estacionario
4.78,-0.0376423,-0.508313,estacionario
4.79,-0.0427078,-0.50655,estacionario
4.8,-0.0477537,-0.50459,estacionario
4.81,-0.052778,-0.502435,estacionario
4.82,-0.0577789,-0.500085,estacionario
4.83,-0.0627543,-0.497542,estacionario
4.84,-0.0677023,-0.494805,estacionario
4.85,-0.0726211,-0.491877,estacionario
4.86,-0.0775087,-0.488758,estacionario
4.87,-0.0823632,-0.48545,estacionario
4.88,-0.0871827,-0.481954,estacionario
4.89,-0.0919654,-0.478271,estacionario
4.9,-0.0967095,-0.474403,estacionario
4.91,-0.101413,-0.470351,estacionario
4.92,-0.106074,-0.466116,estacionario
4.93,-0.110691,-0.461701,estacionario
4.94,-0.115262,-0.457107,estacionario
4.95,-0.119786,-0.452336,estacionario
4.96,-0.124259,-0.44739,estacionario
4.97,-0.128682,-0.44227,estacionario
4.98,-0.133052,-0.43698,estacionario
4.99,-0.137367,-0.431519,estacionario
